id,tenant_id,form_type,status,idempotency_key,city_code,district_code,industry,lng,lat,payload_required_name,created_by,created_at
form_016010,tenant_11,merchant_info,published,idem_016010,shenzhen,south,restaurant,114.0494747,22.5437474,merchant_info_016010,user_11,2026-09-11T23:01:35+00:00
form_016011,tenant_12,merchant_info,published,idem_016011,beijing,east,hotel,116.2806584,40.2310521,merchant_info_016011,user_12,2026-09-13T09:48:22+00:00
form_016012,tenant_13,report,published,idem_016012,shanghai,south,hotel,121.5293049,31.1985727,report_016012,user_13,2026-09-08T10:42:39+00:00
form_016013,tenant_14,property,published,idem_016013,hangzhou,south,service,120.0972826,30.3179289,property_016013,user_14,2026-09-14T20:10:10+00:00
form_016014,tenant_15,report,published,idem_016014,shenzhen,south,retail,113.9576499,22.5513220,report_016014,user_15,2026-09-13T16:24:46+00:00
form_016015,tenant_16,product,failed,idem_016015,beijing,south,retail,116.2448437,40.2079300,product_016015,user_16,2026-09-09T15:56:42+00:00
form_016016,tenant_17,merchant_info,published,idem_016016,shenzhen,north,hotel,114.1252449,22.5403715,merchant_info_016016,user_17,2026-09-07T21:21:21+00:00
form_016017,tenant_18,product,published,idem_016017,beijing,core,service,116.2165737,40.2261620,product_016017,user_18,2026-09-04T15:33:13+00:00
form_016018,tenant_19,property,published,idem_016018,shanghai,core,hotel,121.6271098,31.1769118,,user_19,2026-09-01T21:53:10+00:00
form_016019,tenant_20,report,batched,idem_016019,chengdu,north,education,104.0781265,30.5787537,report_016019,user_20,2026-09-02T21:30:35+00:00
form_016020,tenant_01,product,published,idem_016020,shanghai,west,service,121.5117915,31.2393922,product_016020,user_01,2026-09-12T06:48:23+00:00
form_016021,tenant_02,report,published,idem_016021,beijing,core,education,116.3931939,39.8759449,report_016021,user_02,2026-09-13T09:02:50+00:00
form_016022,tenant_03,report,rejected,idem_016022,hangzhou,east,hotel,120.2389055,30.3085897,report_016022,user_03,2026-09-10T11:47:10+00:00
form_016023,tenant_04,product,published,idem_016023,shenzhen,north,restaurant,113.8187239,22.7531905,product_016023,user_04,2026-09-14T03:06:15+00:00
form_016024,tenant_05,property,published,idem_016024,shanghai,core,retail,121.3716085,31.1473823,property_016024,user_05,2026-09-05T14:54:22+00:00
form_016025,tenant_06,report,published,idem_016025,shanghai,east,education,121.4717210,31.2515653,report_016025,user_06,2026-09-09T06:40:23+00:00
form_016026,tenant_07,product,batched,idem_016026,shanghai,core,education,121.6184880,31.2154640,product_016026,user_07,2026-09-13T12:42:14+00:00
form_016027,tenant_08,product,published,idem_016027,hangzhou,north,hotel,120.1087147,30.3341884,product_016027,user_08,2026-09-08T13:19:13+00:00
form_016028,tenant_09,merchant_info,published,idem_016028,shenzhen,west,service,113.9091518,22.5171690,merchant_info_016028,user_09,2026-09-14T13:20:26+00:00
form_016029,tenant_10,merchant_info,published,idem_016029,shanghai,south,hotel,121.3810479,31.0925906,merchant_info_016029,user_10,2026-09-03T17:43:17+00:00
form_016030,tenant_11,report,published,idem_016030,hangzhou,core,retail,120.1059678,30.2490497,report_016030,user_11,2026-09-12T13:56:33+00:00
form_016031,tenant_12,product,published,idem_016031,shanghai,north,hotel,121.3991130,31.2296865,product_016031,user_12,2026-09-01T06:53:39+00:00
form_016032,tenant_13,property,draft,idem_016032,shanghai,north,hotel,121.6169104,31.2202945,property_016032,user_13,2026-09-03T04:57:45+00:00
form_016033,tenant_14,product,published,idem_016033,beijing,north,restaurant,116.4180053,39.9081502,product_016033,user_14,2026-09-07T21:46:46+00:00
form_016034,tenant_15,property,published,idem_016034,beijing,core,hotel,116.3984678,39.9146100,property_016034,user_15,2026-09-07T08:01:38+00:00
form_016035,tenant_16,property,published,idem_016035,shenzhen,south,restaurant,114.0552995,22.5533084,property_016035,user_16,2026-09-08T09:36:21+00:00
form_016036,tenant_17,report,published,idem_016036,hangzhou,east,hotel,120.2910094,30.3104952,report_016036,user_17,2026-09-10T08:08:05+00:00
form_016037,tenant_18,merchant_info,published,idem_016037,shanghai,west,education,121.5028055,31.2601984,merchant_info_016037,user_18,2026-09-08T08:26:16+00:00
form_016038,tenant_19,property,published,idem_016038,chengdu,core,restaurant,104.0504723,30.6516756,property_016038,user_19,2026-09-06T19:04:55+00:00
form_016039,tenant_20,product,published,idem_016039,shenzhen,east,education,114.2394118,22.7477569,product_016039,user_20,2026-09-10T01:06:52+00:00
form_016040,tenant_01,merchant_info,published,idem_016040,beijing,core,hotel,116.2602912,40.2363706,merchant_info_016040,user_01,2026-09-08T01:35:11+00:00
form_016041,tenant_02,property,published,idem_016041,beijing,east,hotel,116.4259387,39.8839986,property_016041,user_02,2026-09-03T14:39:30+00:00
form_016042,tenant_03,property,published,idem_016042,beijing,north,hotel,116.5645045,39.8498715,property_016042,user_03,2026-09-03T02:58:39+00:00
form_016043,tenant_04,product,published,idem_016043,hangzhou,east,hotel,119.9678730,30.2466234,product_016043,user_04,2026-09-10T18:46:57+00:00
form_016044,tenant_05,product,published,idem_016044,hangzhou,east,service,119.9865942,30.2335349,product_016044,user_05,2026-09-07T13:24:46+00:00
form_016045,tenant_06,property,rejected,idem_016045,shanghai,core,hotel,121.4963870,31.2489438,property_016045,user_06,2026-09-07T07:20:36+00:00
form_016046,tenant_07,product,published,idem_016046,beijing,west,service,116.4302211,39.8866685,product_016046,user_07,2026-09-03T21:59:08+00:00
form_016047,tenant_08,property,published,idem_016047,chengdu,south,service,999.0000000,999.0000000,property_016047,user_08,2026-09-11T20:35:20+00:00
form_016048,tenant_09,product,published,idem_016048,shanghai,south,restaurant,121.4946910,31.2102995,product_016048,user_09,2026-09-10T18:38:26+00:00
form_016049,tenant_10,product,published,idem_016049,hangzhou,south,education,120.0314928,30.2822333,product_016049,user_10,2026-09-11T16:57:44+00:00
form_016050,tenant_11,product,published,idem_016050,shenzhen,east,service,113.8225206,22.7378114,product_016050,user_11,2026-09-13T01:59:30+00:00
form_016051,tenant_12,product,published,idem_016051,beijing,east,hotel,116.2361565,40.2383016,product_016051,user_12,2026-09-02T01:23:47+00:00
form_016052,tenant_13,property,published,idem_016052,shanghai,north,service,121.5960734,31.1767575,property_016052,user_13,2026-09-09T21:03:50+00:00
form_016053,tenant_14,merchant_info,published,idem_016053,shenzhen,core,service,113.8131175,22.7752990,merchant_info_016053,user_14,2026-09-14T19:02:29+00:00
form_016054,tenant_15,property,published,idem_016054,chengdu,west,restaurant,103.9242586,30.7623465,property_016054,user_15,2026-09-02T23:28:47+00:00
form_016055,tenant_16,report,published,idem_016055,shenzhen,west,restaurant,113.8227341,22.7433471,report_016055,user_16,2026-09-13T07:42:24+00:00
form_016056,tenant_17,merchant_info,rejected,idem_016056,hangzhou,west,retail,120.1490692,30.2673081,merchant_info_016056,user_17,2026-09-09T10:22:53+00:00
form_016057,tenant_18,product,published,idem_016057,beijing,north,hotel,116.4577327,39.9230824,product_016057,user_18,2026-09-10T00:24:56+00:00
form_016058,tenant_19,product,published,idem_016058,shanghai,core,service,121.5911976,31.2080460,product_016058,user_19,2026-09-13T21:51:47+00:00
form_016059,tenant_20,product,published,idem_016059,hangzhou,west,restaurant,120.0076487,30.2678784,product_016059,user_20,2026-09-03T14:42:54+00:00
form_016060,tenant_01,property,published,idem_016060,beijing,core,education,116.5348508,39.8759756,property_016060,user_01,2026-09-13T17:10:51+00:00
form_016061,tenant_02,merchant_info,published,idem_016061,hangzhou,east,hotel,120.2641765,30.3094954,merchant_info_016061,user_02,2026-09-06T14:51:47+00:00
form_016062,tenant_03,report,published,idem_016062,shenzhen,south,hotel,114.0680735,22.5233093,report_016062,user_03,2026-09-01T17:48:50+00:00
form_016063,tenant_04,report,published,idem_016063,beijing,south,hotel,116.2197156,40.1752477,report_016063,user_04,2026-09-01T04:09:30+00:00
form_016064,tenant_05,merchant_info,published,idem_016064,chengdu,south,service,104.1035958,30.6165422,merchant_info_016064,user_05,2026-09-09T06:22:58+00:00
form_016065,tenant_06,product,published,idem_016065,shanghai,east,restaurant,121.6055404,31.1980116,product_016065,user_06,2026-09-13T07:17:33+00:00
form_016066,tenant_07,merchant_info,published,idem_016066,beijing,east,hotel,116.4498624,39.9349147,merchant_info_016066,user_07,2026-09-02T02:38:54+00:00
form_016067,tenant_08,merchant_info,published,idem_016067,hangzhou,core,retail,119.9835039,30.2917114,merchant_info_016067,user_08,2026-09-09T21:13:30+00:00
form_016068,tenant_09,property,published,idem_016068,shenzhen,north,education,113.8139675,22.7307575,property_016068,user_09,2026-09-04T14:05:02+00:00
form_016069,tenant_10,product,published,idem_016069,shanghai,east,education,121.6332670,31.1694559,product_016069,user_10,2026-09-02T04:52:45+00:00
form_016070,tenant_11,property,published,idem_016070,beijing,core,restaurant,116.2783716,39.9686757,property_016070,user_11,2026-09-06T21:08:17+00:00
form_016071,tenant_12,report,published,idem_016071,shenzhen,south,retail,114.0556418,22.5134792,report_016071,user_12,2026-09-10T21:32:50+00:00
form_016072,tenant_13,merchant_info,published,idem_016072,shanghai,west,hotel,121.4956705,31.2114847,merchant_info_016072,user_13,2026-09-06T08:04:19+00:00
form_016073,tenant_14,report,failed,idem_016073,shanghai,south,hotel,121.4307973,31.2395660,report_016073,user_14,2026-09-09T08:17:57+00:00
form_016074,tenant_15,property,published,idem_016074,shanghai,west,restaurant,121.3910815,31.1120558,property_016074,user_15,2026-09-09T11:46:41+00:00
form_016075,tenant_16,property,draft,idem_016075,shenzhen,south,service,113.9504347,22.5435074,property_016075,user_16,2026-09-03T08:51:02+00:00
form_016076,tenant_17,property,published,idem_016076,hangzhou,south,service,120.2262793,30.3154524,property_016076,user_17,2026-09-07T23:43:39+00:00
form_016077,tenant_18,report,published,idem_016077,chengdu,west,hotel,104.1086452,30.6084369,report_016077,user_18,2026-09-11T06:24:55+00:00
form_016078,tenant_19,product,published,idem_016078,shenzhen,core,retail,113.7984770,22.7274956,product_016078,user_19,2026-09-04T20:09:13+00:00
form_016079,tenant_20,property,published,idem_016079,chengdu,south,education,103.9922974,30.6569457,property_016079,user_20,2026-09-11T13:03:17+00:00
form_016080,tenant_01,product,published,idem_016080,shanghai,north,retail,121.6089281,31.1930820,product_016080,user_01,2026-09-06T11:12:22+00:00
form_016081,tenant_02,property,published,idem_016081,hangzhou,west,hotel,120.1057387,30.2928409,property_016081,user_02,2026-09-01T22:45:22+00:00
form_016082,tenant_03,product,published,idem_016082,shanghai,west,education,121.4803716,31.1997141,product_016082,user_03,2026-09-12T05:14:55+00:00
form_016083,tenant_04,property,published,idem_016083,shenzhen,south,hotel,113.8385640,22.7702535,property_016083,user_04,2026-09-09T15:36:20+00:00
form_016084,tenant_05,report,published,idem_016084,chengdu,core,retail,104.0751838,30.5922408,report_016084,user_05,2026-09-07T12:13:20+00:00
form_016085,tenant_06,report,draft,idem_016085,hangzhou,south,retail,119.9563729,30.2433518,report_016085,user_06,2026-09-09T20:21:01+00:00
form_016086,tenant_07,merchant_info,published,idem_016086,chengdu,west,retail,104.0492340,30.6636209,merchant_info_016086,user_07,2026-09-03T20:19:25+00:00
form_016087,tenant_08,property,published,idem_016087,beijing,south,restaurant,116.2427558,40.2361073,property_016087,user_08,2026-09-12T10:38:47+00:00
form_016088,tenant_09,report,published,idem_016088,hangzhou,south,service,120.3138598,30.3042437,report_016088,user_09,2026-09-13T01:27:26+00:00
form_016089,tenant_10,merchant_info,published,idem_016089,shanghai,core,education,121.3999939,31.1382350,merchant_info_016089,user_10,2026-09-11T12:46:18+00:00
form_016090,tenant_11,product,published,idem_016090,hangzhou,north,restaurant,120.1061576,30.3205258,product_016090,user_11,2026-09-11T12:59:19+00:00
form_016091,tenant_12,merchant_info,published,idem_016091,beijing,core,education,116.4167320,39.8843514,merchant_info_016091,user_12,2026-09-12T18:00:55+00:00
form_016092,tenant_13,report,batched,idem_016092,shanghai,south,restaurant,121.5954443,31.2002024,report_016092,user_13,2026-09-03T15:13:53+00:00
form_016093,tenant_14,merchant_info,published,idem_016093,hangzhou,north,restaurant,120.1859087,30.2000394,merchant_info_016093,user_14,2026-09-11T05:22:54+00:00
form_016094,tenant_15,property,published,idem_016094,hangzhou,west,restaurant,119.9802859,30.2855537,property_016094,user_15,2026-09-02T17:54:47+00:00
form_016095,tenant_16,property,published,idem_016095,beijing,core,education,116.3863680,39.8842263,property_016095,user_16,2026-09-14T18:24:24+00:00
form_016096,tenant_17,product,published,idem_016096,shenzhen,west,retail,113.9043403,22.5306332,product_016096,user_17,2026-09-14T21:12:47+00:00
form_016097,tenant_18,product,published,idem_016097,shanghai,core,retail,121.5875899,31.1713675,product_016097,user_18,2026-09-04T23:17:39+00:00
form_016098,tenant_19,property,published,idem_016098,chengdu,south,hotel,103.9102546,30.7561987,property_016098,user_19,2026-09-14T13:56:00+00:00
form_016099,tenant_20,merchant_info,published,idem_016099,beijing,west,restaurant,116.3412687,39.9540181,,user_20,2026-09-10T03:36:22+00:00
form_016100,tenant_01,property,published,idem_016100,shanghai,south,education,121.4366332,31.1599169,property_016100,user_01,2026-09-11T19:22:53+00:00
form_016101,tenant_02,property,published,idem_016101,shenzhen,west,retail,114.0888296,22.5288422,property_016101,user_02,2026-09-10T21:03:46+00:00
form_016102,tenant_03,product,draft,idem_016102,shenzhen,core,hotel,114.1249888,22.5208820,product_016102,user_03,2026-09-02T11:57:59+00:00
form_016103,tenant_04,merchant_info,published,idem_016103,shenzhen,west,education,114.0478523,22.5317292,merchant_info_016103,user_04,2026-09-04T07:34:48+00:00
form_016104,tenant_05,property,published,idem_016104,hangzhou,core,service,119.9751870,30.2718585,property_016104,user_05,2026-09-13T22:21:45+00:00
form_016105,tenant_06,report,published,idem_016105,beijing,core,education,116.3165577,39.9914397,report_016105,user_06,2026-09-03T18:04:52+00:00
form_016106,tenant_07,merchant_info,published,idem_016106,beijing,north,service,116.2543617,40.2581533,merchant_info_016106,user_07,2026-09-05T08:53:11+00:00
form_016107,tenant_08,report,published,idem_016107,chengdu,north,education,104.0799283,30.6315616,report_016107,user_08,2026-09-13T01:43:09+00:00
form_016108,tenant_09,property,published,idem_016108,chengdu,east,restaurant,104.0759357,30.6092345,property_016108,user_09,2026-09-02T13:12:53+00:00
form_016109,tenant_10,product,published,idem_016109,shanghai,south,service,121.4943724,31.2504689,product_016109,user_10,2026-09-14T17:48:59+00:00
form_016110,tenant_11,property,batched,idem_016110,beijing,north,service,116.4495496,39.9160956,property_016110,user_11,2026-09-01T12:48:58+00:00
form_016111,tenant_12,product,published,idem_016111,beijing,south,hotel,116.4007598,39.9100583,product_016111,user_12,2026-09-08T16:45:36+00:00
form_016112,tenant_13,property,published,idem_016112,hangzhou,north,retail,119.9698469,30.2985038,property_016112,user_13,2026-09-05T13:51:22+00:00
form_016113,tenant_14,product,published,idem_016113,chengdu,west,service,103.9088807,30.7245855,product_016113,user_14,2026-09-06T16:44:52+00:00
form_016114,tenant_15,report,published,idem_016114,shanghai,east,service,121.3587990,31.1506536,report_016114,user_15,2026-09-08T18:02:13+00:00
form_016115,tenant_16,merchant_info,published,idem_016115,shanghai,south,hotel,121.4874729,31.2085605,merchant_info_016115,user_16,2026-09-09T18:41:16+00:00
